rank,comment,_product,title,link
,Phạt nặng vào. Chơi thế khác nào ép người ta mua máy mới. Tuổi thọ iphone tối đa khoảng 5 năm. Sau đó nó sẽ không được hổ trợ này nọ rất bực mình.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iOS 12.1 có thể khiến iPhone X, iPhone 8 chạy chậm đi </h1>",https://vnexpress.net/so-hoa/ios-12-1-co-the-khien-iphone-x-iphone-8-chay-cham-di-3832517.html
,Thà thêm vào tính năng này mà công bố cho người dùng biết thì không nói. Ở đây Apple âm thầm thêm vào. Rồi những người mà không biết thì phải chịu cảnh dùng máy bị chậm à. Cuối cùng đây cũng chỉ là chiêu trò của Apple thôi ),AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iOS 12.1 có thể khiến iPhone X, iPhone 8 chạy chậm đi </h1>",https://vnexpress.net/so-hoa/ios-12-1-co-the-khien-iphone-x-iphone-8-chay-cham-di-3832517.html
,"Đó là điều tất nhiên. 1 chiếc xe tải trọng 6 tấn. Bắt nó chở 8,9 tấn thì chuyện chậm là rõ ràng.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iOS 12.1 có thể khiến iPhone X, iPhone 8 chạy chậm đi </h1>",https://vnexpress.net/so-hoa/ios-12-1-co-the-khien-iphone-x-iphone-8-chay-cham-di-3832517.html
,"""Bạn có thể tắt nó đi để dùng với hiệu xuất cao nhất "" và để nó sập nguồn nhanh nhất! Kaka",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iOS 12.1 có thể khiến iPhone X, iPhone 8 chạy chậm đi </h1>",https://vnexpress.net/so-hoa/ios-12-1-co-the-khien-iphone-x-iphone-8-chay-cham-di-3832517.html
,Ifan thì toàn mua iphone 5 khen ipX. 100 cuồng iphone khi ra iphone mới làm gì có nổi 5 cuồng dám lên đời vì tiếc tiền. Còn như Sam Sung Note chẳng hạn 100 cuồng thì khi máy mới ra có 99 cuồng sẵn sàng chi tiền lên máy mới ngay mà không quan trọng tiền bao nhiêu.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iOS 12.1 có thể khiến iPhone X, iPhone 8 chạy chậm đi </h1>",https://vnexpress.net/so-hoa/ios-12-1-co-the-khien-iphone-x-iphone-8-chay-cham-di-3832517.html
,"Vâng, ""bạn có thể tắt nó đi để dùng với hiệu suất cao nhất"" và trải nghiệm tính năng sập nguồn bất ngờ nhất. IOS vô đối về tính năng này nhỉ!",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iOS 12.1 có thể khiến iPhone X, iPhone 8 chạy chậm đi </h1>",https://vnexpress.net/so-hoa/ios-12-1-co-the-khien-iphone-x-iphone-8-chay-cham-di-3832517.html
,Thế mà mấy ông Samfan cứ nói máy Samsung càng cập nhật chạy càng nhanh. Con Note 5 giờ đã nhanh hơn Note 9 vì được cập nhật nhiều hơn.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Chuẩn luôn, không riêng gì android, ios kể cả windows tàn phá phần cứng khủng khiếp. cái máy tính win 10 bây giờ chạy không nhanh hơn cái win95 ngày xưa mặc dù phần cứng bây giờ so với ngày trước quá khủng khiếp.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Thực ra k làm máy chậm hơn, mà nó cố nhét nhiều thứ vào cái cấu hình cũ. 1 phần là do người dùng đòi hỏi update. Chứ tôi cứ 6.0 thì k lo chậm. Chưa kể apps giờ ngày càng nặng hơn. Làm máy chậm nhiều",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Có tôi đây. Lần đầu lúc mới lên mượt lắm, xong cập nhật thêm 2 bản nữa thì lại như 7.0 . Chắc đợi note9 giảm giá rồi mua thôi. Rút kinh nghiệm là bản nào đang mượt thì giữ nguyên luôn.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Ah thì ra Sung chẳng kém cạnh, cũng học đòi iphone đủ kiểu, kể cả làm chậm máy....",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Mình hiểu ý bạn. Nhưng bạn không đứng trên góc độ người tiêu dùng mà bạn đang bênh vực cho ai đó. Bằng cách cào bằng, huề vốn!",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Android chậm thì cài lại rom cũ. Làm không được thì ra tiệm họ làm cho.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,vậy thì iFan với SamFan không cần vào cãi nhau,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Vẫn cãi, bên này gấp đôi bên kia :D",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Về khoảng làm chậm phone cũ này Apple ăn đứt Sam  Mà thật ra Apple đâu có cố ý ,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"thảo nào người ta vẫn chuộng vertu, mobiado,... các dòng cơ bản hơn vì chả có cập nhật gì, ổn định từ lúc mua đến lúc chai pin. Mặc dù giá làm khối người nản nhưng dùng bao năm giá trị không mấy thay đổi vì là hàng độc chả con nào giống hoàn toàn con nào.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Tôi biết ơn và luôn ủng hộ Samsung vì nhờ họ mà người dân quê tôi có việc làm.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Không thể chấp nhận được chiêu của họ,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Họ cũng phải có chiến lươc lâu kinh doanh của họ chứ..!,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Tốt nhất các bạn không nên dùng đồ điện tử nói chung và smartphone nói riêng. Cái gì chẳng cũ, chẳng kém đi theo thời gian, cái gì chẳng có tuổi thọ nhất định.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Hèn gì, mấy cái máy điện thoại cứ sau 1 năm là bắt đầu rùa bò. Hết tin tưởng 2 ông kẹ này rồi, hy vọng Sony làm mấy mẫu đt đẹp hơn để quay lại.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Cả 2 đang làm hại người dùng, chứ ở đó mà ủng hộ bênh vực đứa nào !!!",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Thế này khéo Microsoft cũng bị phạt vì cung cấp các bản win làm máy tính chạy chậm hơn? kaka,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Ông lớn mà chơi bẩn thế.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Thật là hay quá. Không thể coi thường mà dùng thủ thuật đối với người tiêu dùng được nhé.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Mất hình tượng quá Apple ơi.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Tòa nói đúng, họ ko thông báo cảnh báo cho người dùng khi nâng cấp, và cũng ko cho quay lại phiên bản cũ. ",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Thôi rồi ,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Ý thật giỏi,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Phạt đúng người đúng tội ,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,À thì ra là vậy. Hèn chi cái samsung xài hơn 5 năm của mình dạo gần đây sao chạy chậm hẳn. Hjhj. Đùa chứ. Nếu đúng là như vậy tôi sẽ ko xài iphone và samsung nữa.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Thảo nào con A5 2017 của mình dạo này hay lag khi nâng cấp phần mềm,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Oi may qua minh moi mua nokia,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,"Samsung note 1 của mình dù đã refactory vẫn chạy chậm rùa bò 1/10 so với lúc mới mua. Cạch mặt samsung và Apple, mua ĐT hãng khác.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
Apple, Samsung bị phạt vì làm chậm smartphone cũ </h1>",https://vnexpress.net/so-hoa/apple-samsung-bi-phat-vi-lam-cham-smartphone-cu-3828925.html
,Để xem sắp tới có trong top 10 k nhé. Bác nói năm 2018 là năm của ip7 đấy. Gần hết năm r mà vẫn chưa thấy đâu.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Bạn có biết không sản xuất nữa và bán giảm giá hàng tồn kho là gì không?,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Cái hay và đẳng cấp của Apple là khi iPhone đời mới ra mắt thì sức mua iPhone đời cũ không giảm đi mà vẫn bán tốt ,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Tôi xài 6s+ mà mọi thứ vẫn tốt chán dù ko biết thay kính cường lực bao nhiêu lần. Mỗi lần xin vk tiền đổi đt là y như rằng: đt a có hư gì đâu.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"@Thành Đạt: Đem ra tiệm bán, về bảo rớt mất rồi, kiểu gì cũng có đt mới. haha",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Tưởng giảm sâu rẻ hơn note9 ai dè chính hãng vẫn còn cao hơn. Vậy mà vẫn bán tốt,thiệt là không hiểu nổi luôn. A Thiện,a Tân,a Tùng vào giải thích đi",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Giam gia manh, giam gia sau la giam 500K, may shop Việt Nam beo qua ",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Còn nhà ai kia giảm nhẹ là từ 23tr xuống còn 12tr! Đau lắm!,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Vi iPhone tot qua. Minh Dung con 6 Mua moi, gio Vân Thây on -> ko can thiet de doi model. Hiii, chat luong wua cung kho, Nhung minh tin Tuong apple luon Đat chat luon len dau Bang",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Nhờ 2 máy kia ra mà t đã hốt đc em 7 plus xài rất ổn, nhất là khoản chụp hình, hiển thị. Tuy nhiên vẫn thích X hơn vì tràn màn hình, nhưng giá chat quá đành thôi.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,tôi vẫn dùng xiaomi dười 3tr và cảm nhận là tốt đáp ứng đủ nhu cầu của tôi,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Quá chát.đt suy cho cùng là nghe gọi lướt wed mà giá 15 - 20 triệu là quá chát vì sử dụng vài tháng bán lại cho đội trao đổi máy chỉ còn trên 5 triệu chút.quá chát toàn giá trên giời.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Ban ko hieu biet ve iPhone ma phan bua. Gio con ip6 cua Toi ban cung duoc 3tr,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Toàn giá cao hơn so với thực tế 10 lần. Bây giờ nhu cầu chính cũng là nghe gọi và chọi thôi. Khi có biến thì 1 chiếc hơn 30 chục củ và 1 chiếc 3 củ đều như nhau,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Có một nghịch lý là ifan không muốn apple giảm giá, cứ phải càng đắt càng thích. Còn chất lượng hay lỗi gì không cần biết, miễn sao hình quả táo còn lag được.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,GATO chi cho tội nghiệp vậy?,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Vẫn còn rất cao,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Đúng rồi. Phải giảm, giảm nhiều lên mới thu hồi vốn được. Chứ không nhờ Xs/XsMax sẽ bị rớt số thê thảm đấy. Ifan lại khóc 1 dòng sông nữa cho xem. Haha",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Hàng để ế lâu quá rồi mà. Phải giảm để dễ bán chứ. Phải ngóc đầu lên chút để thiên hạ biết mình còn sống chứ. Haha. Như vậy mới thu hồi vốn được để còn gánh tạ cho cặp đôi Xs/XsMax nữa. Tạ nặng quá mà.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Ấm ức dữ...hahaha... bảo đảm bạn làm bên kho lưu trữ Galaxy.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,@Kittytran: Mình làm bên kho Apple bạn nhé. Kho hàng ế của Apple chất đầy rồi đây này. Nghe tin này tui mừng quá haha,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Bao giờ xuống 7 chai rồi hãy nói chuyện,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Làm j chỗ nào bán ip7+ giá sát 10tr đâu ? Mơi mua con ip7+ trả bảo hành 128G mà 14tr roi,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,giá đt toàn là giá ảo,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Phải nói là dùng 8plus sướng thật,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Nhu cầu thôi, chứ chạy theo mốt thì có Mà Sm!!!! Sử dụng có hết chức năng đâu!",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Để xem sắp tới có trong top 10 k nhé. Bác nói năm 2018 là năm của ip7 đấy. Gần hết năm r mà vẫn chưa thấy đâu.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Bạn có biết không sản xuất nữa và bán giảm giá hàng tồn kho là gì không?,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Cái hay và đẳng cấp của Apple là khi iPhone đời mới ra mắt thì sức mua iPhone đời cũ không giảm đi mà vẫn bán tốt ,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Tôi xài 6s+ mà mọi thứ vẫn tốt chán dù ko biết thay kính cường lực bao nhiêu lần. Mỗi lần xin vk tiền đổi đt là y như rằng: đt a có hư gì đâu.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"@Thành Đạt: Đem ra tiệm bán, về bảo rớt mất rồi, kiểu gì cũng có đt mới. haha",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Tưởng giảm sâu rẻ hơn note9 ai dè chính hãng vẫn còn cao hơn. Vậy mà vẫn bán tốt,thiệt là không hiểu nổi luôn. A Thiện,a Tân,a Tùng vào giải thích đi",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Giam gia manh, giam gia sau la giam 500K, may shop Việt Nam beo qua ",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Còn nhà ai kia giảm nhẹ là từ 23tr xuống còn 12tr! Đau lắm!,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Vi iPhone tot qua. Minh Dung con 6 Mua moi, gio Vân Thây on -> ko can thiet de doi model. Hiii, chat luong wua cung kho, Nhung minh tin Tuong apple luon Đat chat luon len dau Bang",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Nhờ 2 máy kia ra mà t đã hốt đc em 7 plus xài rất ổn, nhất là khoản chụp hình, hiển thị. Tuy nhiên vẫn thích X hơn vì tràn màn hình, nhưng giá chat quá đành thôi.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,tôi vẫn dùng xiaomi dười 3tr và cảm nhận là tốt đáp ứng đủ nhu cầu của tôi,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Quá chát.đt suy cho cùng là nghe gọi lướt wed mà giá 15 - 20 triệu là quá chát vì sử dụng vài tháng bán lại cho đội trao đổi máy chỉ còn trên 5 triệu chút.quá chát toàn giá trên giời.,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Ban ko hieu biet ve iPhone ma phan bua. Gio con ip6 cua Toi ban cung duoc 3tr,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Toàn giá cao hơn so với thực tế 10 lần. Bây giờ nhu cầu chính cũng là nghe gọi và chọi thôi. Khi có biến thì 1 chiếc hơn 30 chục củ và 1 chiếc 3 củ đều như nhau,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,"Có một nghịch lý là ifan không muốn apple giảm giá, cứ phải càng đắt càng thích. Còn chất lượng hay lỗi gì không cần biết, miễn sao hình quả táo còn lag được.",AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,GATO chi cho tội nghiệp vậy?,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
,Vẫn còn rất cao,AppleiPhone8,"<h1 class=""title_news_detail mb10"">
iPhone X và 7 Plus giảm giá sâu, bán tốt </h1>",https://vnexpress.net/so-hoa/iphone-x-va-7-plus-giam-gia-sau-ban-tot-3817985.html
